Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
603601,2018-06-30,2383248532.19,1130767198.63,1252481333.56,85530693.21
603602,2017-12-31,1018823111.13,368998601.71,649824509.42,68459364.79
603602,2018-06-30,1011607352.12,351076115.1,660531237.02,23416711.59
603603,2016-12-31,5791983624.8,4305296791.59,1486686833.21,152092972.49
603603,2017-06-30,6562812378.52,4724943642.8,1837868735.72,128543490.11
603603,2017-12-31,8695930062.72,6783874183.07,1912055879.65,165545355.69
603603,2018-06-30,9573131688.09,7529365546.78,2043766141.31,106414878.08
603605,2017-12-31,2303827477.37,845139930.73,1458687546.64,239440298.09
603605,2018-06-30,2578514095.67,1052860566.7,1525653528.97,159236742.75
603606,2014-12-31,1644552581.15,873090583.71,771461997.44,65081539.14
603606,2015-06-30,1733581359.49,953446914.94,780134444.55,25201993.6
603606,2015-12-31,1744251093.75,936540063.0,807711030.75,48926412.8
603606,2016-06-30,1781684328.12,960118675.49,821565652.63,21033032.74
603606,2016-12-31,2057696270.94,1204006134.48,853690136.46,38003447.94
603606,2017-06-30,2165834841.14,1298040057.5,867794783.64,31660930.38
603606,2017-12-31,2956101015.43,1375038097.86,1581062917.57,55715838.71
603606,2018-06-30,3246237498.07,1631270645.26,1614966852.81,64160763.05
603607,2017-12-31,850273242.01,143356165.2,706917076.81,91505002.41
603607,2018-06-30,842210755.96,129524530.67,712686225.29,47857759.65
603608,2015-12-31,1408161061.0,536732007.0,871429054.0,132073631.0
603608,2016-06-30,1770999520.0,279142387.0,1491857133.0,73821741.0
603608,2016-12-31,1822187109.0,270411148.0,1551775961.0,143272084.0
603608,2017-06-30,1851197450.0,297176301.0,1554021149.0,130465315.0
603608,2017-12-31,2832817253.0,808495239.0,2024322014.0,228773207.0
603608,2018-06-30,2739527347.0,676363325.0,2063164022.0,179256054.0
603609,2014-12-31,3655588227.83,1080548219.05,2575040008.78,293913760.18
603609,2015-06-30,4117427629.71,1401090783.13,2716336846.58,145156195.7
603609,2015-12-31,4112357035.32,1188362993.35,2923994041.97,377045609.12
603609,2016-06-30,4700173478.48,1649083108.69,3051090369.79,224778425.93
603609,2016-12-31,5169472910.89,1848313530.57,3321159380.32,524201872.04
603609,2017-06-30,5832426497.12,2485109710.23,3347316786.89,115524505.72
603609,2017-12-31,5985861995.54,2239597668.04,3746264327.5,561803106.75
603609,2018-06-30,6509739774.43,2656850099.31,3852889675.12,221310759.78
603611,2014-12-31,916339976.45,432930704.56,483409271.89,93808280.71
603611,2015-06-30,1187361426.81,377118732.06,810242694.75,46846232.24
603611,2015-12-31,1315611820.15,443618425.67,871993394.48,127649043.3
603611,2016-06-30,1344031696.91,441355588.53,902676108.38,75723309.31
603611,2016-12-31,2478799667.52,1159344304.25,1319455363.27,168878752.09
603611,2017-06-30,2622910761.12,1114237531.82,1508673229.3,71703189.27
603611,2017-12-31,2964186820.72,1342201059.8,1621985760.92,203023099.6
603611,2018-06-30,3190874074.67,1567522861.92,1623351212.75,118859396.52
603612,2017-06-30,3278846449.2,1636870754.1,1641975695.1,277596613.33
603612,2017-12-31,4429619062.84,1815660798.27,2613958264.57,650084632.09
603612,2018-06-30,5168645895.46,2415669925.94,2752975969.52,192111605.56
603615,2016-12-31,923146797.47,87316505.93,835830291.54,121686862.51
603615,2017-06-30,1352695516.72,63171649.55,1289523867.17,59192399.25
603615,2017-12-31,1429727955.76,91347960.07,1338379995.69,124513089.1
603615,2018-06-30,1415016551.35,97868669.99,1317147881.36,50922590.39
603616,2015-06-30,1527185032.22,700574171.17,826610861.05,7633979.66
603616,2015-12-31,1487007138.97,649633149.82,837373989.15,23664773.47
603616,2016-06-30,1609513829.7,803612763.56,805901066.14,-36076147.29
603616,2016-12-31,1794736082.66,936386774.56,858349308.1,13418939.47
603616,2017-06-30,1823615287.24,1003461404.1,820153883.14,-34495872.84
603616,2017-12-31,1864624787.92,1075787464.99,788837322.93,-63452351.99
603616,2018-06-30,1815520987.67,1018913724.68,796607262.99,9047177.17
603617,2017-06-30,635479195.03,184071799.55,451407395.48,42862736.64
603617,2017-12-31,739390116.17,269603508.2,469786607.97,65318353.92
603617,2018-06-30,721665972.8,227655336.54,494010636.26,50514333.4
603618,2015-06-30,2996906202.1,1546130421.08,1450775781.02,67526201.78
603618,2015-12-31,3306680480.86,1769919818.5,1536760662.36,154221760.83
603618,2016-06-30,3297908608.74,1725119510.55,1572789098.19,86094040.5
603618,2016-12-31,3972006450.59,1709341755.25,2262664695.34,150008024.63
603618,2017-06-30,4363457536.24,2086619961.87,2276837574.37,60714828.77
603618,2017-12-31,4826467748.77,2749046449.96,2077421298.81,148712090.2
603618,2018-06-30,5375261249.4,3156143919.2,2219117330.2,68826132.86
603619,2017-12-31,3709983759.22,1195684810.75,2514298948.47,507813725.08
603619,2018-06-30,4240718562.67,1793969187.85,2446749374.82,141370298.35
603626,2016-12-31,1490429151.53,884136813.73,606292337.8,213899269.23
603626,2017-06-30,2642187867.74,1092022012.16,1550165855.58,61667476.67
603626,2017-12-31,3440622546.08,1682641563.04,1757980983.04,247473433.69
603626,2018-06-30,3672095597.02,1826735088.04,1845360508.98,68518387.98
603628,2016-12-31,1218008317.47,642872595.34,575135722.13,74164788.98
603628,2017-06-30,1986171578.3,1044385442.54,941786135.76,28025098.19
603628,2017-12-31,2350400564.98,1382891897.47,967508667.51,59882887.09
603628,2018-06-30,2520032954.21,1550406350.96,969626603.25,13820307.45
603630,2017-06-30,1790035811.45,173654318.97,1616381492.48,53223886.05
603630,2017-12-31,1881273107.74,182157487.31,1699115620.43,151483299.32
603630,2018-06-30,1942150763.05,178634743.79,1763516019.26,92104216.43
603633,2016-12-31,1043350694.85,374613908.99,668736785.86,58717736.2
603633,2017-06-30,1060799603.61,384100497.41,676699106.2,23685111.67
603633,2017-12-31,1095876699.76,392823166.54,703053533.22,57403659.82
603633,2018-06-30,1153514470.82,443131640.45,710382830.37,25726107.52
603636,2014-12-31,1095318471.13,280966952.57,814351518.56,78884322.82
603636,2015-06-30,1094097057.91,265569357.17,828527700.74,13783334.69
603636,2015-12-31,1232276482.31,359947330.02,872329152.29,41934079.03
603636,2016-06-30,1186778002.91,316709249.95,870068752.96,8583534.2
603636,2016-12-31,1312559308.8,408550018.59,904009290.21,25454759.12
603636,2017-06-30,1467771203.65,565286628.84,902484574.81,3209838.7
603636,2017-12-31,1964497552.64,957046587.09,1007450965.55,111599007.49
603636,2018-06-30,2361106764.74,780728265.4,1580378499.34,24267998.4
603637,2016-12-31,537986770.09,155122912.53,382863857.56,61629721.79
603637,2017-06-30,835986964.86,145287012.87,690699951.99,17638929.97
603637,2017-12-31,922080450.36,203375721.15,718704729.21,51184473.82
603637,2018-06-30,929803685.94,212894999.18,716908686.76,20422907.6
603638,2016-12-31,663352344.59,158519558.41,504832786.18,91730161.78
603638,2017-06-30,902298373.82,133172359.14,769126014.68,78188507.83
603638,2017-12-31,979132301.37,138042019.0,841090282.37,161531253.71
603638,2018-06-30,1366086812.72,446943032.28,919143780.44,141441363.57
603639,2016-12-31,1189971133.45,517150574.85,672820558.6,177199632.41
603639,2017-06-30,1984855125.15,507250227.8,1477604897.35,181347050.23
603639,2017-12-31,2295220889.36,680039291.15,1615181598.21,328319185.35
603639,2018-06-30,2756941878.62,935560038.52,1821381840.1,282969134.22
603648,2017-12-31,1834497574.06,285675496.5,1548822077.56,183455943.39
603648,2018-06-30,1871391138.4,291652620.25,1579738518.15,102358105.89
603650,2018-06-30,2886549604.31,783286495.82,2103263108.49,276103352.34
603655,2017-12-31,497661250.73,36461292.92,461199957.81,41914703.39
603655,2018-06-30,506027840.32,25046149.25,480981691.07,17483447.27
603656,2017-06-30,863420682.73,94331114.45,769089568.28,33481384.0
603656,2017-12-31,943624092.04,115926655.65,827697436.39,92889752.51
603656,2018-06-30,939963258.26,103339339.14,836623919.12,40629364.58
603657,2018-06-30,497570453.11,107588654.7,389981798.41,46648518.01
603658,2016-12-31,1821440766.21,176515714.84,1644925051.37,394425611.94
603658,2017-06-30,1991621462.1,415636940.86,1575984521.24,213795446.51
603658,2017-12-31,2187315823.04,497845838.05,1689469984.99,506176972.33
603658,2018-06-30,2248016946.27,608648931.31,1639368014.96,286923427.51
603659,2017-12-31,4338877027.77,1785702714.96,2553174312.81,515804385.06
603659,2018-06-30,5059107842.62,2281883446.52,2777224396.1,297771846.73
603660,2016-12-31,1505562971.2,369684891.3,1135878079.9,104951717.24
603660,2017-06-30,1469457759.38,276682050.28,1192775709.1,71936361.94
603660,2017-12-31,1946607209.27,558466053.75,1388141155.52,279909648.96
603660,2018-06-30,2138946965.52,660607136.15,1478339829.37,93498937.59
603661,2017-12-31,2644516233.63,434691475.35,2209824758.28,198159086.39
603661,2018-06-30,2671277902.4,492136461.4,2179141441.0,64127699.93
603663,2016-12-31,485950871.85,60017839.65,425933032.2,43813369.9
603663,2017-06-30,501981039.81,65180348.77,436800691.04,27177350.41
603663,2017-12-31,573595932.84,106017502.37,467578430.47,65468207.91
603663,2018-06-30,678351309.86,184840677.37,493510632.49,50343373.91
603665,2017-06-30,1084918441.43,180523131.22,904395310.21,44768410.65
603665,2017-12-31,1146436095.96,209903825.91,936532270.05,83519934.88
603665,2018-06-30,1302684775.39,335800054.58,966884720.81,48091311.75
603666,2018-06-30,988431687.59,116941519.01,871490168.58,69093277.65
603667,2016-12-31,1635725147.51,435597276.27,1200127871.24,99642840.03
603667,2017-06-30,1649728230.64,425031273.25,1224696957.39,63377189.94
603667,2017-12-31,1710018767.11,441349147.75,1268669619.36,114406902.6
603667,2018-06-30,1811198668.17,536612113.73,1274586554.44,67091773.43
603668,2016-12-31,983832616.84,524952436.91,458880179.93,84124536.13
603668,2017-06-30,1374399648.21,597972924.71,776426723.5,46112944.44
603668,2017-12-31,1658029219.63,833513734.5,824515485.13,103547556.98
603668,2018-06-30,1949120818.2,1001950362.64,947170455.56,59558522.65
603669,2015-06-30,1283725307.57,242514146.5,1041211161.07,79233296.43
603669,2015-12-31,1343506732.26,223981981.32,1119524750.94,172354360.81
603669,2016-06-30,1291126751.34,202376110.04,1088750641.3,62713860.9
603669,2016-12-31,1344015471.52,174565533.8,1169449937.72,130618538.23
603669,2017-06-30,1416790781.88,219573655.66,1197217126.22,66927893.73
603669,2017-12-31,1651653159.73,352397785.28,1299255374.45,181936932.29
603669,2018-06-30,1697034234.48,432614673.93,1264419560.55,81523337.25
603676,2017-06-30,611275834.54,87084109.34,524191725.2,60824042.73
603676,2017-12-31,1016628498.94,158584990.2,858043508.74,88670391.3
603676,2018-06-30,1072997603.42,192762999.07,880234604.35,64077823.5
603677,2016-12-31,906487653.64,449470681.13,457016972.51,110033061.35
603677,2017-06-30,1272989321.97,412279412.21,860709909.76,60528965.44
603677,2017-12-31,1393073475.27,505742046.18,887331429.09,128840061.35
603677,2018-06-30,1545507241.38,639000387.08,906506854.3,48105210.95
603678,2014-12-31,995930502.83,371040380.09,624890122.74,157039966.95
603678,2015-06-30,1527662281.01,475152377.82,1052509903.19,84930145.59
603678,2015-12-31,1650274995.48,513099688.89,1137175306.59,178630057.72
603678,2016-06-30,1870418536.16,674393689.13,1196024847.03,99926596.58
603678,2016-12-31,2938037280.47,577114335.63,2360922944.84,224530735.43
603678,2017-06-30,2994937360.53,558206184.14,2436731176.39,135784197.22
603678,2017-12-31,3313468635.87,759563306.19,2553905329.68,283069580.2
603678,2018-06-30,3642087498.05,961176500.31,2680910997.74,214839937.77
603679,2017-06-30,653685532.23,174832188.92,478853343.31,16266078.19
603679,2017-12-31,738743949.06,221383806.53,517360142.53,65764071.26
603679,2018-06-30,774191339.0,231933117.16,542258221.84,40142540.03
603680,2017-12-31,6004937919.98,3832317324.48,2172620595.5,699649016.84
603680,2018-06-30,7366533525.21,3828316063.87,3538217461.34,234488359.78
603683,2017-12-31,1161322031.05,375724008.99,785598022.06,49390619.46
603683,2018-06-30,1237513131.64,439063405.61,798449726.03,15675038.35
603685,2017-12-31,986087412.11,85105205.99,900982206.12,128553504.86
603685,2018-06-30,1005792011.46,94241613.78,911550397.68,52322670.19
603686,2014-12-31,1087870875.23,604925393.98,482945481.25,146487494.66
603686,2015-06-30,1490055670.37,517431009.14,972624661.23,92005686.53
603686,2015-12-31,1831208944.69,783718587.96,1047490356.73,165002258.35
603686,2016-06-30,2131781594.35,1006673330.2,1125108264.15,127482932.75
603686,2016-12-31,2645773082.75,1383851626.27,1261921456.48,251730527.27
603686,2017-06-30,2663267563.43,1308785666.62,1354481896.81,159845785.12
603686,2017-12-31,3860581685.96,1603265346.25,2257316339.71,325981596.95
603686,2018-06-30,3815960630.86,1453915731.31,2362044899.55,176211348.95
603688,2014-12-31,1254490200.39,78262781.31,1176227419.08,69997823.69
603688,2015-06-30,1189449722.18,86740297.91,1102709424.27,42365411.07
603688,2015-12-31,1198536497.3,61960199.73,1136576297.57,84870733.72
603688,2016-06-30,1230093646.65,83305466.8,1146788179.85,36359220.92
603688,2016-12-31,1273557094.79,74614440.32,1198942654.47,90386797.41
603688,2017-06-30,1296557301.18,78110874.31,1218446426.87,48959428.43
603688,2017-12-31,1379653321.15,84759108.29,1294894212.86,122485099.26
603688,2018-06-30,1446286402.69,125642922.55,1320643480.14,74870682.81
603689,2016-12-31,2768833961.16,1380912285.69,1387921675.47,105075855.63
603689,2017-06-30,3048185100.64,968253667.68,2079931432.96,80742160.36
603689,2017-12-31,3095653248.89,973810312.64,2121842936.25,151952303.58
603689,2018-06-30,3161720821.61,985758409.59,2175962412.02,113954410.85
603690,2016-12-31,620279152.7,327238287.06,293040865.64,40627262.53
603690,2017-06-30,811330704.71,421850008.17,389480696.54,21977551.91
603690,2017-12-31,998781335.73,585092064.69,413689271.04,49835971.16
603690,2018-06-30,1320349485.95,883302555.24,437046930.71,22413367.3
603693,2018-06-30,7940514757.5,3023065379.49,4917449378.01,207725367.56
603696,2015-12-31,702283553.32,30588244.81,671695308.51,59050629.67
603696,2016-06-30,695278218.76,21535345.59,673742873.17,22321969.21
603696,2016-12-31,744567002.21,46501664.73,698065337.48,45605583.33
603696,2017-06-30,722849416.61,24561660.7,698287755.91,20014204.71
603696,2017-12-31,764630205.81,44223975.83,720406229.98,47918288.3
603696,2018-06-30,771110492.35,44025131.43,727085360.92,24836709.49
603698,2014-12-31,2648811866.47,1635899949.01,1012911917.46,315818211.62
603698,2015-06-30,3899868615.11,1779043077.29,2120825537.82,179301070.55
603698,2015-12-31,4143062668.99,1874850686.12,2268211982.87,343676777.75
603698,2016-06-30,4010164146.7,1772511419.43,2237652727.27,64033129.34
603698,2016-12-31,3594550960.33,1248614387.59,2345936572.74,181594659.91
603698,2017-06-30,3700632039.66,1273430294.59,2427201745.07,151518479.84
603698,2017-12-31,3828744045.57,1337272126.97,2491471918.6,223293672.48
603698,2018-06-30,3646199040.02,1071621506.16,2574577533.86,165721603.32
603699,2014-06-30,3703683684.02,1560717950.4,2142965733.62,309278110.72
603699,2014-12-31,4075949002.38,1624379899.32,2451569103.06,675100458.9
603699,2015-06-30,4224789174.56,1837510631.43,2387278543.13,269879522.35
603699,2015-12-31,3961600602.75,1472128328.58,2489472274.17,365626439.54
603699,2016-06-30,4150404785.09,1709360429.24,2441044355.85,159193578.54
603699,2016-12-31,4042196172.58,1516974479.97,2525221692.61,242259104.15
603699,2017-06-30,4261557837.43,1763372677.65,2498185159.78,124277923.63
603699,2017-12-31,4226307823.34,1624633127.85,2601674695.49,256690577.54
603699,2018-06-30,4669734907.66,2061918317.2,2607816590.46,139780215.42
603701,2016-06-30,723084355.49,209004473.49,514079882.0,39940529.75
603701,2016-12-31,742120538.08,195550476.89,546570061.19,76146595.05
603701,2017-06-30,757515935.02,193985366.79,563530568.23,47734693.32
603701,2017-12-31,849693660.85,257289883.49,592403777.36,93329028.16
603701,2018-06-30,878718779.81,268102256.43,610616523.38,45173352.01
603703,2015-06-30,714420493.69,210024323.47,504396170.22,13418939.53
603703,2015-12-31,780972930.3,252940451.89,528032478.41,38184534.78
603703,2016-06-30,786044407.59,282259049.07,503785358.52,13436442.53
603703,2016-12-31,843305011.51,324144756.11,519160255.4,27885830.55
603703,2017-06-30,1156526108.7,622815378.85,533710729.85,22475733.22
603703,2017-12-31,1078958486.05,539492991.15,539465494.9,27196107.2
603703,2018-06-30,925845727.21,399387092.55,526458634.66,-3674539.57
603706,2018-06-30,799200741.15,215782493.74,583418247.41,56378378.17
603707,2017-06-30,1664187411.83,226486899.11,1437700512.72,145413450.35
603707,2017-12-31,2694760477.54,642496446.25,2052264031.29,352441995.94
603707,2018-06-30,2881364287.09,667430094.96,2213934192.13,258581545.32
603708,2016-12-31,6005538331.37,3673858028.53,2331680302.84,341982512.89
603708,2017-06-30,5822501591.15,3510182097.89,2312319493.26,190102563.67
603708,2017-12-31,6272576662.88,3790175240.33,2482401422.55,414101855.87
603708,2018-06-30,6713417812.99,4192775923.85,2520641889.15,245063370.61
603709,2017-12-31,461279307.49,289796073.9,171483233.59,94199475.92
603709,2018-06-30,841767440.72,302461105.98,539306334.74,28026150.34
603711,2017-12-31,2807866904.23,880219313.46,1927647590.77,316922646.7
603711,2018-06-30,2430977578.67,597917025.57,1833060553.1,-92392414.96
603712,2017-12-31,3610301034.71,1956581598.59,1653719436.12,201214044.05
603712,2018-06-30,3800338832.53,1719486296.38,2080852536.15,53830657.36
603716,2016-12-31,1092480920.37,233192770.13,859288150.24,94846110.43
603716,2017-06-30,1277840518.13,360650141.9,917190376.23,46112766.61
603716,2017-12-31,1569390653.6,565618292.89,1003772360.71,138806751.13
